question,answer,context,id,task,direction,size
who was the last rider in the 250cc class?,Takeshi Tsujimura,csv/203-csv/35.csv,nt-2752,,,
how many more silver medals did russian win than denmark?,4,csv/203-csv/653.csv,nt-2753,,,
how many featured guests are there in total?,5,csv/204-csv/184.csv,nt-2754,,,
what is the total number of immigrants from the netherlands?,"8,248",csv/203-csv/117.csv,nt-2755,,,
"how many dates had an attendance of over 60,000?",2,csv/203-csv/598.csv,nt-2756,,,
"who did lukas podolski's team face after thailand in december 21, 2004?",Slovenia,csv/203-csv/138.csv,nt-2757,,,
were there more guests of honor in 2003 than in 2001?,No,csv/203-csv/866.csv,nt-2758,,,
"looking at the top of the table, what is the name of the first quarry listed, and what year did it close?",Blaen y Cwm|1911,csv/203-csv/2.csv,nt-2759,,,
which show had the highest rating?,1,csv/204-csv/384.csv,nt-2760,,,
bhupen ray is from abhayapuri north. name their political party.,Asom Gana Parishad,csv/204-csv/60.csv,nt-2761,,,
what is the greatest number of points this team has won by?,5,csv/204-csv/933.csv,nt-2762,,,
does st. louis or rolla have the higher population served?,St. Louis,csv/204-csv/863.csv,nt-2763,,,
which country has the top amount of adherents?,Russia,csv/204-csv/284.csv,nt-2764,,,
what is the top ranked location?,"Spoleto, Italy $10,000",csv/204-csv/562.csv,nt-2765,,,
who had more field goals alwood or woods?,Clyde Alwood,csv/204-csv/344.csv,nt-2766,,,
which person has directed most of the titles?,Gerry Chiniquy,csv/201-csv/39.csv,nt-2767,,,
what was the title of the first improv challenge?,Instant Pudding Improv,csv/203-csv/185.csv,nt-2768,,,
which school has the least amount of student enrollment between 2010-2011 and 2011-2012?,Bishop LeBlond High School,csv/204-csv/624.csv,nt-2769,,,
name a collection that has at least two works of art on the list in it.,"The National Archives, Kew, Richmond, UK",csv/204-csv/106.csv,nt-2770,,,
which party received the most votes?,UUP,csv/203-csv/354.csv,nt-2771,,,
"at most 26 apps, how many goals were scored in 2004-2005",3,csv/203-csv/767.csv,nt-2772,,,
what country is listed before france?,Turkey,csv/203-csv/374.csv,nt-2773,,,
in 2002 did rasnov have more than 10000 people?,yes,csv/203-csv/465.csv,nt-2774,,,
how many shows were there in 2005?,3,csv/203-csv/485.csv,nt-2775,,,
did philip larsen and chris smith or philip larsen and stephan clark do the most remixes?,Philip Larsen and Chris Smith,csv/203-csv/289.csv,nt-2776,,,
which film is under the year of 1999 and has the role of mandy murphy?,Any Given Sunday,csv/201-csv/44.csv,nt-2777,,,
lorant olah scored the same number of goals in the uefa cup as what other player?,Omagbemi Dudu,csv/204-csv/978.csv,nt-2778,,,
crinan canal is only half of what other canal,Aberdeenshire Canal,csv/203-csv/594.csv,nt-2779,,,
how many institutions have at least 1000 listed for enrollment?,9,csv/203-csv/135.csv,nt-2780,,,
"how many ""compilation"" albums did yg entertainment release in 2011?",2,csv/204-csv/680.csv,nt-2781,,,
how many fifth place winners were there in the second round of the 1979 masters tournament?,3,csv/203-csv/251.csv,nt-2782,,,
which player was picked in the last round?,Jim McCabe,csv/204-csv/385.csv,nt-2783,,,
"how many games had an attendance of more than 30,000?",15,csv/204-csv/147.csv,nt-2784,,,
"what is the least amount of ways you can conjugate the verb ""be""?",8,csv/203-csv/807.csv,nt-2785,,,
what is the tallest building in columbus?,Rhodes State Office Tower,csv/203-csv/837.csv,nt-2786,,,
how many orbit pair have no notes?,5,csv/204-csv/632.csv,nt-2787,,,
how long did it take tina maze to finish the race?,2:20.54,csv/204-csv/963.csv,nt-2788,,,
how many cities have densities at least above 400?,6,csv/203-csv/413.csv,nt-2789,,,
what is the number of winners from kenya?,19,csv/203-csv/26.csv,nt-2790,,,
which player in the table has the most runners-up finishes?,JoAnne Carner,csv/204-csv/328.csv,nt-2791,,,
which person has been a manager the longest?,Francis Bosschaerts,csv/204-csv/517.csv,nt-2792,,,
which has a higher enrollment? brown or columbia?,Columbia University,csv/203-csv/592.csv,nt-2793,,,
how many people attended the 2000 animeiowa?,700,csv/204-csv/991.csv,nt-2794,,,
is the zuse z3 computing system the same as the zuse z4?,no,csv/204-csv/577.csv,nt-2795,,,
which team has drafted the most players?,Calgary Flames,csv/204-csv/327.csv,nt-2796,,,
what album was released before kmo haruach?,Le Haamin,csv/203-csv/325.csv,nt-2797,,,
"which school has a higher enrollment, clemson university or virginia tech?",Virginia Tech,csv/204-csv/442.csv,nt-2798,,,
was there more clay surfaces used than hard surfaces?,No,csv/204-csv/47.csv,nt-2799,,,
which year saw the most naturalization by marriage?,2005,csv/203-csv/467.csv,nt-2800,,,
which competitor had the same score as lew worhsam?,Lloyd Mangrum,csv/204-csv/679.csv,nt-2801,,,
"how many games had an attendance of 10,000 at most?",11,csv/203-csv/775.csv,nt-2802,,,
what was the first time in the season the ravens were held to under ten points?,"September 11, 2005",csv/204-csv/918.csv,nt-2803,,,
what was the last year that no competition was held at the australian open?,1986,csv/203-csv/719.csv,nt-2804,,,
the other team besides brazil to score 5 goals,Belgium,csv/204-csv/487.csv,nt-2805,,,
what state came in last in the evening gown competition?,Mississippi,csv/203-csv/523.csv,nt-2806,,,
"at the women's 200 meter individual medley sm10 event at the 2012 summer paralympics, how many people participated in total?",8,csv/204-csv/422.csv,nt-2807,,,
what opponent is listed nest to r1 in the uefa cup?,Athlone Town,csv/204-csv/885.csv,nt-2808,,,
what team is before team botswana in column team 1?,Somalia,csv/204-csv/324.csv,nt-2809,,,
what is the total number of cultivars listed on the table?,10,csv/203-csv/699.csv,nt-2810,,,
how many championships are listed?,28,csv/204-csv/287.csv,nt-2811,,,
what were the total number of songs that peaked at number one according to this chart?,61,csv/203-csv/7.csv,nt-2812,,,
was jerret stoll picked in the first or second round?,second,csv/203-csv/455.csv,nt-2813,,,
which production has the same number of performances as sleuth?,Torch Song Trilogy,csv/204-csv/592.csv,nt-2814,,,
how many players had at least 20 league goals scored?,56,csv/204-csv/421.csv,nt-2815,,,
how many consecutive televised performances by kerry ellis did brian may appear on?,5,csv/203-csv/224.csv,nt-2816,,,
what comes after fiskeby if,Gnösjö IF,csv/204-csv/361.csv,nt-2817,,,
on which dates were the highest scores?,15 August 2012|15 November 2013,csv/203-csv/442.csv,nt-2818,,,
which nationality had no result above 40?,Pakistan,csv/204-csv/174.csv,nt-2819,,,
what was madhurima's biggest year in terms of number of roles?,2013,csv/204-csv/57.csv,nt-2820,,,
"which competition came before the olympic games in atlanta, united states?",New York City Marathon,csv/203-csv/245.csv,nt-2821,,,
what is the total number of names on the chart?,8,csv/204-csv/476.csv,nt-2822,,,
how many episodes had an average over 0.75?,6,csv/204-csv/958.csv,nt-2823,,,
pulse was the first album what was the second?,Niji-iro no Sneaker,csv/203-csv/512.csv,nt-2824,,,
how many teams had more points than silex?,4,csv/203-csv/654.csv,nt-2825,,,
"which county had the lower percentage votes for obama: amador, humboldt, or lake?",Amador,csv/204-csv/660.csv,nt-2826,,,
how many athletes finished before pinki pramanik?,3,csv/204-csv/937.csv,nt-2827,,,
which state is/was home to the most looff carousels?,California,csv/203-csv/806.csv,nt-2828,,,
which team took first place?,Córdoba CF,csv/204-csv/135.csv,nt-2829,,,
"who had more draws, laci or bylis?",KS Bylis,csv/204-csv/623.csv,nt-2830,,,
what is the number of people served by the rolla station?,"19,559",csv/204-csv/863.csv,nt-2831,,,
what is the name of the venue listed before olympic stadium on 1950-08-27?,"Aarhus Stadion, Aarhus",csv/204-csv/453.csv,nt-2832,,,
how many drivers earned at least 20 points or more?,5,csv/203-csv/761.csv,nt-2833,,,
lucy millard and lynsey harley were both from which nation?,Scotland,csv/204-csv/663.csv,nt-2834,,,
who is the last opponent?,Rensselaer,csv/204-csv/718.csv,nt-2835,,,
how many laps total were completed by all drivers?,1144,csv/203-csv/52.csv,nt-2836,,,
who was the top pick of the 1989 major league baseball draft?,Ben McDonald,csv/203-csv/149.csv,nt-2837,,,
in what year did ken harnden participate in more than one competition?,1998,csv/204-csv/395.csv,nt-2838,,,
what is the number of titles in which the surface played on was carpet?,9,csv/204-csv/196.csv,nt-2839,,,
"city in which doris lessing made her ""guest of honor"" appearance",Brighton,csv/204-csv/122.csv,nt-2840,,,
when was the first launch and payload name,"03/22/82|GAS, FVP",csv/204-csv/222.csv,nt-2841,,,
which buses are the newest in the current fleet?,800-829,csv/202-csv/114.csv,nt-2842,,,
who had the nickname robbie?,Roberto Alomar,csv/203-csv/697.csv,nt-2843,,,
what year scored the most nominations?,1992,csv/203-csv/782.csv,nt-2844,,,
how many times has gran cochisse been a winner?,9,csv/204-csv/171.csv,nt-2845,,,
how many times did internacional de madrid cf end the season at the top of their division?,2,csv/203-csv/783.csv,nt-2846,,,
which parties does laurie failes not belong to?,ALP|Liberal,csv/203-csv/484.csv,nt-2847,,,
which year had an average population of less than 38?,2006,csv/203-csv/668.csv,nt-2848,,,
"what was the goal difference on october 19, 2008?",2,csv/203-csv/656.csv,nt-2849,,,
which team has the same percentage as the delhi wizards?,Mumbai Marines,csv/204-csv/334.csv,nt-2850,,,
how many games were played against grand canyon?,2,csv/204-csv/459.csv,nt-2851,,,
how long did kodikamam government tamil mixed school go without topping 500 idps?,25 Feb [3],csv/204-csv/217.csv,nt-2852,,,
city in which worldcon was held the year after it was held in yokohama,"Denver, Colorado",csv/204-csv/122.csv,nt-2853,,,
name of horse that came in last in the 1997 kentucky derby,Deeds Not Words,csv/204-csv/13.csv,nt-2854,,,
how hard is a diamond?,10,csv/203-csv/385.csv,nt-2855,,,
what years did coy play at least 15 games?,2002|2003|2006|2008|2009|2010,csv/204-csv/957.csv,nt-2856,,,
what ship is recorded as sunk before the ss eros?,SS Frances Massey,csv/204-csv/100.csv,nt-2857,,,
what song was in the first week?,Just the Way You Are,csv/204-csv/889.csv,nt-2858,,,
which racer only had 4 points?,Bruno Junqueira2,csv/204-csv/175.csv,nt-2859,,,
how many times was carlow the runner-up?,3,csv/204-csv/716.csv,nt-2860,,,
"other than abullah jaafar, name someone with the same last name.",Mustapha Jaafar,csv/204-csv/668.csv,nt-2861,,,
how many parts were published in 2005?,3,csv/203-csv/679.csv,nt-2862,,,
how many total districts are there in this area?,13,csv/204-csv/579.csv,nt-2863,,,
"who served more terms in office, mauno koivisto or martti ahtisaari?",Mauno Koivisto,csv/204-csv/488.csv,nt-2864,,,
what is the only album to come out in the year 2001?,Baneshama,csv/203-csv/325.csv,nt-2865,,,
which date was the wager not hair?,"August 28, 2011",csv/204-csv/212.csv,nt-2866,,,
"after australia, what nation has the highest number of players for melbourne?",Brazil,csv/203-csv/221.csv,nt-2867,,,
which country or region had the most releases?,Worldwide,csv/204-csv/128.csv,nt-2868,,,
what was the difference in score in week 7?,17,csv/203-csv/672.csv,nt-2869,,,
how many tournaments were played indoor?,1,csv/203-csv/60.csv,nt-2870,,,
how many times was liechtenstein the opponent?,2,csv/203-csv/138.csv,nt-2871,,,
which director has the most titles accredited to them?,Patrick Norris,csv/202-csv/127.csv,nt-2872,,,
total destinations that been ended as of 2009,14,csv/203-csv/323.csv,nt-2873,,,
how long was it until briscu was voted out?,5th Voted Out Week 5,csv/204-csv/688.csv,nt-2874,,,
what is the name of the ship listed before the maryland?,California,csv/204-csv/457.csv,nt-2875,,,
the 2001/2002 season and the 1999/2000 season both resulted in what place for this team?,4th,csv/204-csv/532.csv,nt-2876,,,
what was the first song to be in the top ten of the us hot 100 list?,Love of a Lifetime,csv/203-csv/723.csv,nt-2877,,,
"what is the different in area between the 1/10"" and the 1/8""?",.69,csv/203-csv/356.csv,nt-2878,,,
how many parties had more than 50 seats in the third duma?,3,csv/204-csv/599.csv,nt-2879,,,
how many products have been discontinued?,7,csv/204-csv/625.csv,nt-2880,,,
what is the total number of title defenses completed by german champions?,27,csv/203-csv/107.csv,nt-2881,,,
"other than fairfield, what else was built in 1847?",Veteran,csv/204-csv/476.csv,nt-2882,,,
how many years have no games when awarded in the historical simulation category?,5,csv/204-csv/675.csv,nt-2883,,,
"other than costa, name a swimmer from brazil.",Gustavo Borges,csv/204-csv/433.csv,nt-2884,,,
"which orbit pair has the greatest most recent position angle, ab or ce?",AB,csv/204-csv/632.csv,nt-2885,,,
how many times was first place listed as the position?,10,csv/203-csv/874.csv,nt-2886,,,
what race came after the slick 50 200?,Toyota Grand Prix of Long Beach,csv/203-csv/742.csv,nt-2887,,,
what is the difference in years between the first volume published and the 13th volume published?,13,csv/204-csv/843.csv,nt-2888,,,
how many athletes ranked in the top 15 are from the united states?,3,csv/204-csv/912.csv,nt-2889,,,
what is the total number of medalists from the united states for bronze?,1,csv/204-csv/950.csv,nt-2890,,,
what is the tallest building in kanpur?,Ratan Planet,csv/204-csv/541.csv,nt-2891,,,
was nfl blitz pro released before or after blitz: the league?,Before,csv/203-csv/272.csv,nt-2892,,,
what is hisor her total semifinal points to qualify for the 12th position?,11,csv/203-csv/439.csv,nt-2893,,,
how many times has he been runner-up?,4,csv/203-csv/359.csv,nt-2894,,,
how many fourth place finishes did they have?,3,csv/204-csv/242.csv,nt-2895,,,
which month had the average highest in temperature?,August,csv/200-csv/48.csv,nt-2896,,,
how many times has rutgers played in the classic?,5,csv/203-csv/177.csv,nt-2897,,,
which bishop served between the years of 1846 and 1866?,Helgi Thordersen,csv/203-csv/875.csv,nt-2898,,,
"which came first, the judge's choice or birth year song?",Birth Year Songs,csv/204-csv/51.csv,nt-2899,,,
which publisher worked on a title consecutively from 1982-1989?,Melbourne House,csv/204-csv/398.csv,nt-2900,,,
paul wellens won stage 13. who won the next stage?,Joop Zoetemelk,csv/204-csv/312.csv,nt-2901,,,
which species has the most years since divergence from human?,Albugo laibachii,csv/204-csv/358.csv,nt-2902,,,
during which tournament did florent average the least points per game?,2013 EuroBasket,csv/203-csv/527.csv,nt-2903,,,
who is the first owner listed in the top portion of the table?,Lyman,csv/204-csv/781.csv,nt-2904,,,
in how many games were more than 15 points scored by either team?,8,csv/203-csv/828.csv,nt-2905,,,
besides c.d. arcense which other team has 17 points?,Chalatenango,csv/203-csv/67.csv,nt-2906,,,
